SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,COUNTY
PAST SALE,October-6-2021,Single Family Residential,1 Butternut Way,Sparta Twp.,NJ,07871-3473,575000.0,4.0,2.5,Sparta Twp.,,55321.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/1-Butternut-Way-07871/home/37757568,GSMLS,3729031.0,N,Y,41.0879944,-74.6102861,Sussex
PAST SALE,September-27-2021,Single Family Residential,2 Dahn Dr,Sparta Twp.,NJ,07871-3457,575000.0,4.0,2.5,Sparta Twp.,,66646.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/2-Dahn-Dr-07871/home/37763635,GSMLS,3730284.0,N,Y,41.0952908,-74.6262042,Sussex
PAST SALE,April-29-2021,Single Family Residential,1 High Ridge Ln,Frankford,NJ,07822,575000.0,4.0,2.5,Frankford,3146.0,434511.0,2012.0,,183.0,76.0,Sold,,,https://www.redfin.com/NJ/Augusta/1-High-Ridge-Ln-07822/home/55627062,CJMLS,2112138.0,N,Y,41.1588172,-74.671319,Sussex
PAST SALE,July-31-2024,Single Family Residential,31 Tamarack Rd,Byram,NJ,07821,575000.0,3.0,2.0,Byram,,205124.0,,,,,Sold,,,https://www.redfin.com/NJ/Byram-Township/31-Tamarack-Rd-07821/home/37863526,NJMLS,24014678.0,N,Y,40.9593718,-74.729943,Sussex
PAST SALE,March-26-2024,Single Family Residential,4 Highland Ave,Green Twp.,NJ,07821-2200,575000.0,3.0,2.5,Green Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Andover/4-Highland-Ave-07821/home/167665758,GSMLS,3877077.0,N,Y,41.170934,-74.490585,Sussex
PAST SALE,May-5-2023,Single Family Residential,18 Primrose Ln,Sparta Twp.,NJ,07871-3496,570000.0,3.0,2.5,Sparta Twp.,,12632.0,2005.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/18-Primrose-Ln-07871/home/37668207,GSMLS,3821372.0,N,Y,41.0664367,-74.6549331,Sussex
PAST SALE,August-25-2020,Single Family Residential,255 ALPINE Trl,Sparta Twp.,NJ,07871-1326,570000.0,3.0,3.0,Sparta Twp.,,42688.0,1967.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/255-Alpine-Trl-07871/home/37768985,GSMLS,3635993.0,N,Y,41.0135888,-74.6812332,Sussex
PAST SALE,May-13-2022,Single Family Residential,17 George Hill Rd,Frankford Twp.,NJ,07822-2003,572000.0,4.0,2.5,Frankford Twp.,,87555.0,2000.0,,,,Sold,,,https://www.redfin.com/NJ/Augusta/17-George-Hill-Rd-07822/home/37661161,GSMLS,3762432.0,N,Y,41.1454795,-74.7097026,Sussex
PAST SALE,June-25-2021,Single Family Residential,8 Roberts Way,Wantage Twp.,NJ,07461,575000.0,5.0,3.5,Wantage Twp.,,185130.0,2003.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/8-Roberts-Way-07461/home/37661219,GSMLS,3700278.0,N,Y,41.2354068,-74.6363847,Sussex
PAST SALE,December-18-2020,Single Family Residential,7 CLUB Rd,Andover Twp.,NJ,07860-2704,570000.0,4.0,4.0,Andover Twp.,,40075.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/7-Club-Rd-07860/home/37675222,GSMLS,3662439.0,N,Y,41.0447495,-74.7285235,Sussex
PAST SALE,October-26-2021,Single Family Residential,195 Stanhope Rd,Sparta Twp.,NJ,07871-2706,573000.0,3.0,3.5,Sparta Twp.,,96267.0,1956.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/195-Stanhope-Rd-07871/home/37758868,GSMLS,3726951.0,N,Y,41.0161091,-74.644017,Sussex
PAST SALE,April-22-2021,Single Family Residential,36 DYER Rd,Wantage Twp.,NJ,07461-2720,570000.0,4.0,2.5,Wantage Twp.,,126759.0,2001.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/36-Dyer-Rd-07461/home/49677150,GSMLS,3685581.0,N,Y,41.2071254,-74.6660847,Sussex
PAST SALE,October-4-2021,Single Family Residential,13 Dorset Ln,Andover Twp.,NJ,07848-3003,570000.0,4.0,2.5,Andover Twp.,,55321.0,,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/13-Dorset-Ln-07848/home/37675253,GSMLS,3721085.0,N,Y,41.0584591,-74.7085944,Sussex
PAST SALE,March-27-2020,Single Family Residential,49 MORNING STAR Dr,Sparta Twp.,NJ,07871-3156,570000.0,4.0,4.5,Sparta Twp.,,80150.0,1995.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/49-Morning-Star-Dr-07871/home/37757385,GSMLS,3598583.0,N,Y,41.0297096,-74.6110533,Sussex
PAST SALE,,Single Family Residential,14 Mills Rdg,Sparta,NJ,07871,575000.0,,,,4028.0,108900.0,1995.0,,143.0,,,,,https://www.redfin.com/NJ/Sparta/14-Mills-Rdg-07871/home/37778702,,,N,Y,41.0502768,-74.6640032,Sussex
PAST SALE,March-27-2023,Single Family Residential,52 Old Swartswood Sta,Fredon Twp.,NJ,07860-5103,575000.0,0.0,,Fredon Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Newton/52-Old-Swartswood-Station-Rd-07860/home/165377470,GSMLS,3802035.0,N,Y,41.060632,-74.807032,Sussex
PAST SALE,,Single Family Residential,2 Eagles Nest Rd,Newton,NJ,07860,575000.0,,,,3384.0,55103.0,2008.0,,170.0,,,,,https://www.redfin.com/NJ/Newton/2-Eagles-Nest-Rd-07860/home/37697157,,,N,Y,40.9840679,-74.7960247,Sussex
PAST SALE,,Single Family Residential,45 Morning Star Dr,Sparta,NJ,07871,570000.0,,,,2966.0,66211.0,1995.0,,192.0,,,,,https://www.redfin.com/NJ/Sparta/45-Morning-Star-Dr-07871/home/37757386,,,N,Y,41.0299776,-74.6118065,Sussex
PAST SALE,,Single Family Residential,27 Woodcott Dr,Hamburg,NJ,07419,570000.0,,,,2199.0,12197.0,2011.0,,259.0,,,,,https://www.redfin.com/NJ/Hamburg/27-Woodcott-Dr-07419/home/40484338,,,N,Y,41.164557,-74.5544983,Sussex
PAST SALE,,Single Family Residential,84 Lakeside Dr,Sussex,NJ,07461,570000.0,,,,2112.0,12197.0,2017.0,,270.0,,,,,https://www.redfin.com/NJ/Sussex/84-Lakeside-Dr-07461/home/167660045,,,N,Y,41.2354045,-74.5366559,Sussex
PAST SALE,,Single Family Residential,109 Durban Ave,Hopatcong,NJ,07843,576000.0,,,,2074.0,4250.0,2023.0,,278.0,,,,,https://www.redfin.com/NJ/Hopatcong/109-Durban-Ave-07843/home/165345606,,,N,Y,40.9327404,-74.6632581,Sussex
PAST SALE,,Single Family Residential,10 Lillian Ct,Sussex,NJ,07461,575000.0,,,,2376.0,60548.0,2001.0,,242.0,,,,,https://www.redfin.com/NJ/Sussex/10-Lillian-Ct-07461/home/37873362,,,N,Y,41.2326669,-74.6482156,Sussex
PAST SALE,,Single Family Residential,402 Pidgeon Hill Rd,Branchville,NJ,07826,575000.0,,,,1916.0,83635.0,1994.0,,300.0,,,,,https://www.redfin.com/NJ/Branchville/402-Pidgeon-Hill-Rd-07826/home/37854533,,,N,Y,41.177873,-74.6669966,Sussex
PAST SALE,,Single Family Residential,5 Upper Plateau Dr,Vernon,NJ,07462,576500.0,,,,2849.0,72745.0,2006.0,,202.0,,,,,https://www.redfin.com/NJ/Vernon/5-Upper-Plateau-Dr-07462/home/167665647,,,N,Y,41.1703335,-74.485281,Sussex
PAST SALE,,Single Family Residential,3 Brookside Dr,Sparta,NJ,07871,575000.0,,,,2970.0,44997.0,1980.0,,194.0,,,,,https://www.redfin.com/NJ/Sparta/3-Brookside-Dr-07871/home/37761107,,,N,Y,41.0086147,-74.6446746,Sussex
PAST SALE,,Single Family Residential,98 E Shore Culver Rd,Branchville,NJ,07826,570000.0,,,,1500.0,24002.0,1970.0,,380.0,,,,,https://www.redfin.com/NJ/Branchville/98-E-Shore-Culver-Rd-07826/home/37685652,,,N,Y,41.1637793,-74.7731371,Sussex
PAST SALE,,Single Family Residential,19 Maria Dr,Sparta,NJ,07871,726300.0,,,,5083.0,93610.0,1999.0,,143.0,,,,,https://www.redfin.com/NJ/Sparta/19-Maria-Dr-07871/home/37867170,,,N,Y,41.0091639,-74.6287646,Sussex
PAST SALE,July-18-2022,Single Family Residential,14 Doe Run,Sparta Twp.,NJ,07871-3851,726000.0,4.0,3.5,Sparta Twp.,,43560.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/14-Doe-Run-07871/home/37754702,GSMLS,3779307.0,N,Y,41.047614,-74.5768122,Sussex
PAST SALE,May-4-2023,Single Family Residential,32 Waters Edge,Sparta Twp.,NJ,07871,725000.0,4.0,2.5,Sparta Twp.,,49658.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/32-Waters-Edge-07871/home/37754690,GSMLS,3834490.0,N,Y,41.0476006,-74.5748645,Sussex
PAST SALE,July-21-2023,Single Family Residential,7 Mill Creek Rd,Sparta Twp.,NJ,07871-3858,725000.0,4.0,3.0,Sparta Twp.,,71874.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/7-Mill-Creek-Rd-07871/home/37754890,GSMLS,3837899.0,N,Y,41.0516647,-74.567102,Sussex
PAST SALE,September-15-2023,Single Family Residential,35 Manor Dr,Byram Twp.,NJ,07821-3535,722500.0,4.0,3.5,Byram Twp.,,89733.0,2000.0,,,,Sold,,,https://www.redfin.com/NJ/Byram-Township/35-Manor-Dr-07821/home/37863344,GSMLS,3859253.0,N,Y,40.9979812,-74.6740526,Sussex
PAST SALE,May-20-2024,Single Family Residential,38 Players Blvd,Fredon Twp.,NJ,07860-1900,725000.0,5.0,5.0,Fredon Twp.,,32670.0,2006.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/38-Players-Blvd-07860/home/37863253,GSMLS,3889951.0,N,Y,41.0139628,-74.8204444,Sussex
PAST SALE,October-18-2024,Single Family Residential,3 Pine Valley Rd,Fredon Twp.,NJ,07860-5240,725000.0,5.0,4.5,Fredon Twp.,,30491.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/3-Pine-Valley-Rd-07860/home/37863187,GSMLS,3923367.0,N,Y,41.0185282,-74.8289301,Sussex
PAST SALE,October-3-2023,Single Family Residential,9 Whitehall Hill Rd,Byram Twp.,NJ,07821-3143,720000.0,4.0,2.5,Byram Twp.,,52272.0,2006.0,,,,Sold,,,https://www.redfin.com/NJ/Byram-Township/9-Whitehall-Hill-Rd-07821/home/37669581,GSMLS,3859465.0,N,Y,40.9682231,-74.7413812,Sussex
PAST SALE,June-28-2024,Single Family Residential,35 Kroghs Ln,Sparta Twp.,NJ,07871-3444,725000.0,4.0,2.5,Sparta Twp.,,66211.0,1994.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/35-Kroghs-Ln-07871/home/37763744,GSMLS,3899813.0,N,Y,41.0951335,-74.6178546,Sussex
PAST SALE,February-22-2023,Single Family Residential,31 Stonehedge Dr,Hardyston Twp.,NJ,07460-1101,720000.0,4.0,2.5,Hardyston Twp.,,108900.0,2000.0,,,,Sold,,,https://www.redfin.com/NJ/Stockholm/31-Stonehedge-Dr-07460/home/37708903,GSMLS,3824087.0,N,Y,41.0814865,-74.5371369,Sussex
PAST SALE,October-7-2022,Single Family Residential,29 Papoose Trl,Hopatcong Boro,NJ,07821-5809,725000.0,3.0,2.0,Hopatcong Boro,,,,,,,Sold,,,https://www.redfin.com/NJ/Andover/29-Papoose-Trl-07821/home/165319453,GSMLS,3804203.0,N,Y,40.96144,-74.659156,Sussex
PAST SALE,May-28-2024,Single Family Residential,27 Bracken Hill Rd,Hardyston Twp.,NJ,07419-1295,725000.0,4.0,3.5,Hardyston Twp.,,13503.0,2003.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/27-Bracken-Hill-Rd-07419/home/37876860,GSMLS,3881522.0,N,Y,41.1526512,-74.561866,Sussex
PAST SALE,September-28-2022,Single Family Residential,12 Echo Dr,Sparta Twp.,NJ,07871-3539,720000.0,4.0,3.0,Sparta Twp.,,87120.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/12-Echo-Dr-07871/home/37763602,GSMLS,3799118.0,N,Y,41.057849,-74.633521,Sussex
PAST SALE,March-7-2024,Single Family Residential,2 Alpine Trl,Vernon Twp.,NJ,07462-5601,725000.0,3.0,3.5,Vernon Twp.,,36590.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon/2-Alpine-Trl-07462/home/167667472,GSMLS,3875121.0,N,Y,41.17674,-74.526605,Sussex
PAST SALE,August-3-2022,Single Family Residential,40 Morris Ave,Frankford Twp.,NJ,07826-4204,721000.0,5.0,3.0,Frankford Twp.,,,2007.0,,,,Sold,,,https://www.redfin.com/NJ/Branchville/40-Morris-Ave-07826/home/59913441,GSMLS,3783908.0,N,Y,41.136486,-74.756859,Sussex
PAST SALE,September-29-2021,Single Family Residential,91 Under Rock Rd,Sparta Twp.,NJ,07871-3149,723000.0,4.0,4.0,Sparta Twp.,,74487.0,1994.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/91-Underrock-Rd-07871/home/37757372,GSMLS,3734744.0,N,Y,41.0274642,-74.6044474,Sussex
PAST SALE,September-22-2023,Single Family Residential,1 Fredonia Ct,Fredon Twp.,NJ,07860-5200,725000.0,4.0,2.5,Fredon Twp.,,131986.0,1979.0,,,,Sold,,,https://www.redfin.com/NJ/Fredon-Township/1-Fredonia-Ct-07860/home/37693088,GSMLS,3850665.0,N,Y,41.0170916,-74.817789,Sussex
PAST SALE,November-15-2022,Single Family Residential,3 Stone Bridge Dr,Green Twp.,NJ,07821-2324,720000.0,4.0,2.5,Green Twp.,,113691.0,1996.0,,,,Sold,,,https://www.redfin.com/NJ/Andover/3-Stone-Bridge-Dr-07821/home/37697062,GSMLS,3793661.0,N,Y,40.951757,-74.8070249,Sussex
PAST SALE,May-17-2022,Single Family Residential,23 Dana Dr,Andover Twp.,NJ,07848,725000.0,5.0,3.0,Andover Twp.,,113256.0,,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/23-Dana-Dr-07848/home/37873617,GSMLS,3771128.0,N,Y,41.0743375,-74.7046434,Sussex
PAST SALE,February-28-2024,Single Family Residential,13 Woodfield Rd,Green Twp.,NJ,07821-2003,720000.0,4.0,2.5,Green Twp.,,109335.0,1990.0,,,,Sold,,,https://www.redfin.com/NJ/Andover/13-Woodfield-Rd-07821/home/37694221,GSMLS,3870402.0,N,Y,40.9796497,-74.8021609,Sussex
PAST SALE,,Single Family Residential,160 Culver View Ln,Branchville,NJ,07826,725000.0,,,,1008.0,11552.0,1960.0,,719.0,,,,,https://www.redfin.com/NJ/Branchville/160-Culver-View-Ln-07826/home/37686639,,,N,Y,41.176274,-74.768772,Sussex
PAST SALE,June-22-2023,Single Family Residential,238 Lakeside Ave,Hopatcong Boro,NJ,07849-1455,725000.0,4.0,3.0,Hopatcong Boro,,8712.0,,,,,Sold,,,https://www.redfin.com/NJ/Lake-Hopatcong/238-Lakeside-Ave-07849/home/165370852,GSMLS,3836101.0,N,Y,40.9733092,-74.6334251,Sussex
PAST SALE,March-18-2020,Single Family Residential,25 FOX HOLLOW Rd,Sparta Twp.,NJ,07871-1107,720000.0,3.0,3.0,Sparta Twp.,,130680.0,1965.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/25-Fox-Hollow-Rd-07871/home/37767084,GSMLS,3610018.0,N,Y,41.0400476,-74.6698318,Sussex
PAST SALE,November-9-2020,Single Family Residential,592 W SHORE Trl,Sparta Twp.,NJ,07871-1318,725000.0,3.0,2.0,Sparta Twp.,,20908.0,1963.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/592-W-Shore-Trl-07871/home/37773004,GSMLS,3655863.0,N,Y,41.0140686,-74.6752552,Sussex
PAST SALE,December-6-2021,Single Family Residential,20 Waters Edge,Sparta Twp.,NJ,07871-3849,720000.0,4.0,3.0,Sparta Twp.,,43560.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/20-Waters-Edge-07871/home/37754701,GSMLS,3738678.0,N,Y,41.0482687,-74.5765998,Sussex
PAST SALE,September-2-2022,Single Family Residential,174 Andover Mohawk Rd,Andover Township,NJ,07821,725000.0,5.0,4.5,Andover Township,,288237.0,,,,,Sold,,,https://www.redfin.com/NJ/Andover/174-Andover-Mohawk-Rd-07821/home/37673445,NJMLS,22020657.0,N,Y,41.0017066,-74.706226,Sussex
PAST SALE,April-8-2022,Single Family Residential,123 Old Prospect School Rd,Sparta Twp.,NJ,07871-3313,725000.0,5.0,4.0,Sparta Twp.,5000.0,135471.0,2002.0,,145.0,,Sold,,,https://www.redfin.com/NJ/Sparta/123-Old-Prospect-School-Rd-07871/home/37876728,GSMLS,3755401.0,N,Y,41.1085882,-74.6258689,Sussex
PAST SALE,May-15-2020,Single Family Residential,34 DOUGLAS Dr,Sparta Twp.,NJ,07871-3041,725000.0,5.0,6.0,Sparta Twp.,,453024.0,1999.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/34-Douglas-Dr-07871/home/37759001,GSMLS,3607979.0,N,Y,41.0082742,-74.6199814,Sussex
PAST SALE,February-16-2024,Single Family Residential,135 Alpine Trl,Sparta Twp.,NJ,07871-1405,725000.0,4.0,3.0,Sparta Twp.,,27007.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/135-Alpine-Trl-07871/home/37769041,GSMLS,3864571.0,N,Y,41.0200942,-74.6707405,Sussex
PAST SALE,,Single Family Residential,10 Natale Dr,Sparta,NJ,07871,727000.0,,,,5621.0,101669.0,1997.0,,129.0,,,,,https://www.redfin.com/NJ/Sparta/10-Natale-Dr-07871/home/37758980,,,N,Y,41.0053447,-74.6176571,Sussex
PAST SALE,,Single Family Residential,41 Morning Star Dr,Sparta,NJ,07871,720000.0,,,,3400.0,64033.0,1992.0,,212.0,,,,,https://www.redfin.com/NJ/Sparta/41-Morning-Star-Dr-07871/home/37757383,,,N,Y,41.0302152,-74.6123261,Sussex
PAST SALE,February-1-2022,Single Family Residential,15 Ella Rd,Sparta Twp.,NJ,07871-4018,720000.0,4.0,3.5,Sparta Twp.,,140698.0,1998.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/15-Ella-Rd-07871/home/37766455,GSMLS,3729184.0,N,Y,41.0475881,-74.6817704,Sussex
PAST SALE,January-17-2020,Single Family Residential,24 LONG HILL Rd,Fredon Twp.,NJ,07860-5379,725000.0,4.0,5.5,Fredon Twp.,,388119.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/24-Long-Hill-Rd-07860/home/37863211,GSMLS,3570270.0,N,Y,41.0416512,-74.7944598,Sussex
PAST SALE,September-2-2021,Single Family Residential,179 WILLOWS Rd,Fredon Twp.,NJ,07860-5354,725000.0,3.0,2.5,Fredon Twp.,,,1984.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/179-Willows-Rd-07860/home/37693523,GSMLS,3674692.0,N,Y,41.0278478,-74.7934092,Sussex
PAST SALE,August-2-2021,Single Family Residential,22 BAUER Rd,Frankford Twp.,NJ,07860-4952,725000.0,5.0,4.0,Frankford Twp.,,43560.0,1970.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/22-Bauer-Rd-07860/home/37688185,GSMLS,3662086.0,N,Y,41.1509375,-74.8184303,Sussex
PAST SALE,July-16-2024,Single Family Residential,30 Violet Trl,Lafayette Twp.,NJ,07848-2203,925000.0,5.0,4.5,Lafayette Twp.,,224334.0,2005.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/30-Violet-Trl-07848/home/37669590,GSMLS,3913629.0,N,Y,41.073936,-74.6844769,Sussex
PAST SALE,September-22-2021,Single Family Residential,3 White Oak Ct,Hardyston Twp.,NJ,07419-1299,925000.0,4.0,5.0,Hardyston Twp.,,43560.0,,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/3-White-Oak-Ct-07419/home/37665476,GSMLS,3744932.0,N,Y,41.1541387,-74.5548338,Sussex
PAST SALE,November-24-2023,Single Family Residential,6 Bonaparte,Hopatcong Boro,NJ,07843-1931,927000.0,2.0,2.0,Hopatcong Boro,,14374.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/6-Bonaparte-07843/home/187660690,GSMLS,3866478.0,N,Y,40.95369,-74.64025,Sussex
PAST SALE,February-9-2024,Single Family Residential,90 Phillips Rd,Frankford Twp.,NJ,07826-4125,925000.0,3.0,3.5,Frankford Twp.,,,1986.0,,,,Sold,,,https://www.redfin.com/NJ/Branchville/90-Phillips-Rd-07826/home/174915360,GSMLS,3879095.0,N,Y,41.1772618,-74.7412592,Sussex
PAST SALE,July-3-2024,Single Family Residential,18 High Ridge Ln,Frankford Twp.,NJ,07822-2144,921000.0,5.0,5.5,Frankford Twp.,,109335.0,2011.0,,,,Sold,,,https://www.redfin.com/NJ/Augusta/18-High-Ridge-Ln-07822/home/165426710,GSMLS,3897013.0,N,Y,41.1580922,-74.6663344,Sussex
PAST SALE,September-27-2023,Single Family Residential,33 Skyview Dr,Sparta Twp.,NJ,07871-1786,920000.0,4.0,2.5,Sparta Twp.,,48787.0,1999.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/33-Skyview-Dr-07871/home/37766995,GSMLS,3854531.0,N,Y,41.0558175,-74.6516877,Sussex
PAST SALE,August-12-2024,Single Family Residential,7 Van Kirk Pl,Sparta Twp.,NJ,07871-1154,925000.0,4.0,4.5,Sparta Twp.,,407721.0,2004.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/7-Van-Kirk-Pl-07871/home/37867287,GSMLS,3895426.0,N,Y,41.0571325,-74.6661359,Sussex
PAST SALE,December-16-2022,Single Family Residential,255 Lakeside Blvd,Hopatcong Boro,NJ,07843-1684,925000.0,5.0,3.5,Hopatcong Boro,,10890.0,1946.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/255-Lakeside-Blvd-07843/home/37719632,GSMLS,3801391.0,N,Y,40.9330946,-74.6524516,Sussex
PAST SALE,September-9-2022,Single Family Residential,17 Mt Salem Rd,Wantage Twp.,NJ,07461-3811,920000.0,5.0,6.5,Wantage Twp.,,,2010.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/17-Mt-Salem-Rd-07461/home/146104885,GSMLS,3789310.0,N,Y,41.3034244,-74.5826993,Sussex
PAST SALE,November-29-2023,Single Family Residential,32 Violet Trl,Lafayette Twp.,NJ,07848-2203,925000.0,6.0,6.5,Lafayette Twp.,,370695.0,2006.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/32-Violet-Trl-07848/home/37672013,GSMLS,3865477.0,N,Y,41.0727816,-74.6852591,Sussex
PAST SALE,November-24-2023,Single Family Residential,6 Bonaparte Point Rd,Hopatcong,NJ,07843,927000.0,2.0,2.0,Hopatcong,,12474.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/6-Bonaparte-Rd-07843/home/37722671,NJMLS,23029772.0,N,Y,40.9536852,-74.6396676,Sussex
PAST SALE,March-27-2023,Single Family Residential,24 Brandy Ridge Rd,Sparta,NJ,07871,925000.0,4.0,3.5,Sparta,,120661.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/24-Brandy-Ridge-Rd-07871/home/37873280,NJMLS,23002149.0,N,Y,41.0585398,-74.6529434,Sussex
PAST SALE,August-4-2022,Single Family Residential,24 Fredon Greendell Rd,Fredon Twp.,NJ,07860-5211,920000.0,5.0,4.5,Fredon Twp.,,385506.0,1980.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/24-Fredon-Greendell-Rd-07860/home/179112798,GSMLS,3776610.0,N,Y,41.0122754,-74.8358306,Sussex
PAST SALE,October-23-2020,Single Family Residential,13 FIELDVIEW Dr,Sparta Twp.,NJ,07871-2744,925000.0,4.0,3.5,Sparta Twp.,,52707.0,2015.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/13-Fieldview-Dr-07871/home/113857576,GSMLS,3652472.0,N,Y,41.0870066,-74.6660712,Sussex
PAST SALE,December-19-2023,Single Family Residential,111 Ballantine,Andover Twp.,NJ,07821-5014,925000.0,3.0,4.0,Andover Twp.,,169012.0,1978.0,,,,Sold,,,https://www.redfin.com/NJ/Andover/111-Ballantine-Rd-07821/home/37673509,GSMLS,3853085.0,N,Y,41.005128,-74.712453,Sussex
PAST SALE,June-2-2023,Single Family Residential,39 Holland Cir,Sparta Twp.,NJ,07871-1927,921500.0,5.0,4.5,Sparta Twp.,,198198.0,2023.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/39-Holland-Cir-07871/home/165431810,GSMLS,3773085.0,N,Y,41.0452889,-74.6235559,Sussex
PAST SALE,June-5-2023,Single Family Residential,7 Crownview Ct,Sparta Twp.,NJ,07871-3569,925000.0,5.0,5.0,Sparta Twp.,,85813.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/7-Crown-View-Ct-07871/home/37668029,GSMLS,3785207.0,N,Y,41.0731204,-74.6286091,Sussex
PAST SALE,,Single Family Residential,320 W Shore Trl,Sparta,NJ,07871,925000.0,,,,1369.0,6299.0,1930.0,,676.0,,,,,https://www.redfin.com/NJ/Sparta/320-W-Shore-Trl-07871/home/37773272,,,N,Y,41.0216936,-74.6630425,Sussex
PAST SALE,December-15-2020,Single Family Residential,26 POSSUM GLEN Rd,Wantage Twp.,NJ,07461-3518,925000.0,4.0,4.0,Wantage Twp.,,,1988.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/26-Possum-Glen-Rd-07461/home/167101832,GSMLS,3658794.0,N,Y,41.2329634,-74.5756679,Sussex
PAST SALE,August-16-2024,Single Family Residential,422 W Shore Trl,Sparta,NJ,7871.0,1410000.0,4.0,2.5,Sparta,,7749.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/422-W-Shore-Trl-07871/home/37773166,NJMLS,24020460.0,N,Y,41.0181019,-74.659055,Sussex
PAST SALE,March-18-2022,Single Family Residential,25 Wilshire Dr,Sparta Twp.,NJ,07871-2841,1390000.0,5.0,5.5,Sparta Twp.,,52272.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/25-Wilshire-Dr-07871/home/37761358,GSMLS,3757409.0,N,Y,41.0062417,-74.6504053,Sussex
PAST SALE,,Single Family Residential,70 E Shore Trl,Sparta,NJ,07871,1390000.0,,,,2364.0,9479.0,1977.0,,588.0,,,,,https://www.redfin.com/NJ/Sparta/70-E-Shore-Trl-07871/home/37777285,,,N,Y,41.0259592,-74.6439088,Sussex
PAST SALE,September-26-2022,Single Family Residential,30 Tufts Trl,Hopatcong,NJ,07843,580000.0,5.0,2.5,Hopatcong,2160.0,,,,269.0,,Sold,,,https://www.redfin.com/NJ/Hopatcong/30-Tufts-Trl-07843/home/165379073,CJMLS,2303854R,N,Y,40.9358091,-74.6743898,Sussex
PAST SALE,December-30-2023,Single Family Residential,137 E Shore Lake Owassa Rd,Frankford Twp.,NJ,07860-4821,585000.0,3.0,1.5,Frankford Twp.,,20037.0,,,,,Sold,,,https://www.redfin.com/NJ/Newton/137-E-Shore-Lake-Owassa-Rd-07860/home/37688518,GSMLS,3879511,N,Y,41.1523104,-74.8054972,Sussex
